method,seed,phase,epoch,metric,value
geoprr,20262021,full_router_stage_two,73,mean_condition_l1,0.0074651530012488365
geoprr,20262021,full_router_stage_two,73,worst_excess,-0.000157370392116718
geoprr,20262021,full_router_stage_two,73,condition_regression,0.0
geoprr,20262021,full_router_stage_two,73,polar_consistency,0.0012918165884912014
geoprr,20262021,full_router_stage_two,73,gain_loss,0.0038887993432581425
geoprr,20262021,full_router_stage_two,73,route_loss,0.6566765904426575
geoprr,20262021,full_router_stage_two,73,gradient_norm,0.001999205444008112
geoprr,20262021,full_router_stage_two,74,samples,19092
geoprr,20262021,full_router_stage_two,74,optimizer_steps,1
geoprr,20262021,full_router_stage_two,74,unique_training_images,3182
geoprr,20262021,full_router_stage_two,74,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,74,loss,0.009035130962729454
geoprr,20262021,full_router_stage_two,74,mean_condition_l1,0.007464369293302298
geoprr,20262021,full_router_stage_two,74,worst_excess,-0.0001580128591740504
geoprr,20262021,full_router_stage_two,74,condition_regression,0.0
geoprr,20262021,full_router_stage_two,74,polar_consistency,0.00129298260435462
geoprr,20262021,full_router_stage_two,74,gain_loss,0.0038864407688379288
geoprr,20262021,full_router_stage_two,74,route_loss,0.6565808057785034
geoprr,20262021,full_router_stage_two,74,gradient_norm,0.0019627686124294996
geoprr,20262021,full_router_stage_two,75,samples,19092
geoprr,20262021,full_router_stage_two,75,optimizer_steps,1
geoprr,20262021,full_router_stage_two,75,unique_training_images,3182
geoprr,20262021,full_router_stage_two,75,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,75,loss,0.009032772853970528
geoprr,20262021,full_router_stage_two,75,mean_condition_l1,0.007463964633643627
geoprr,20262021,full_router_stage_two,75,worst_excess,-0.0001581913384143263
geoprr,20262021,full_router_stage_two,75,condition_regression,0.0
geoprr,20262021,full_router_stage_two,75,polar_consistency,0.0012963353656232357
geoprr,20262021,full_router_stage_two,75,gain_loss,0.0038769796956330538
geoprr,20262021,full_router_stage_two,75,route_loss,0.6566788554191589
geoprr,20262021,full_router_stage_two,75,gradient_norm,0.0018545528873801231
geoprr,20262021,full_router_stage_two,76,samples,19092
geoprr,20262021,full_router_stage_two,76,optimizer_steps,1
geoprr,20262021,full_router_stage_two,76,unique_training_images,3182
geoprr,20262021,full_router_stage_two,76,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,76,loss,0.009030883200466633
geoprr,20262021,full_router_stage_two,76,mean_condition_l1,0.007463270332664251
geoprr,20262021,full_router_stage_two,76,worst_excess,-0.00015882350271567702
geoprr,20262021,full_router_stage_two,76,condition_regression,0.0
geoprr,20262021,full_router_stage_two,76,polar_consistency,0.0012971552787348628
geoprr,20262021,full_router_stage_two,76,gain_loss,0.003877127543091774
geoprr,20262021,full_router_stage_two,76,route_loss,0.6565466523170471
geoprr,20262021,full_router_stage_two,76,gradient_norm,0.0021917845588177443
geoprr,20262021,full_router_stage_two,77,samples,19092
geoprr,20262021,full_router_stage_two,77,optimizer_steps,1
geoprr,20262021,full_router_stage_two,77,unique_training_images,3182
geoprr,20262021,full_router_stage_two,77,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,77,loss,0.009028724394738674
geoprr,20262021,full_router_stage_two,77,mean_condition_l1,0.007461906410753727
geoprr,20262021,full_router_stage_two,77,worst_excess,-0.00015992461703717709
geoprr,20262021,full_router_stage_two,77,condition_regression,0.0
geoprr,20262021,full_router_stage_two,77,polar_consistency,0.0012954544508829713
geoprr,20262021,full_router_stage_two,77,gain_loss,0.0038854118902236223
geoprr,20262021,full_router_stage_two,77,route_loss,0.656223475933075
geoprr,20262021,full_router_stage_two,77,gradient_norm,0.0019796756096184254
geoprr,20262021,full_router_stage_two,78,samples,19092
geoprr,20262021,full_router_stage_two,78,optimizer_steps,1
geoprr,20262021,full_router_stage_two,78,unique_training_images,3182
geoprr,20262021,full_router_stage_two,78,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,78,loss,0.009026961401104927
geoprr,20262021,full_router_stage_two,78,mean_condition_l1,0.007460525259375572
geoprr,20262021,full_router_stage_two,78,worst_excess,-0.0001610921317478642
geoprr,20262021,full_router_stage_two,78,condition_regression,0.0
geoprr,20262021,full_router_stage_two,78,polar_consistency,0.0012925309129059315
geoprr,20262021,full_router_stage_two,78,gain_loss,0.0038970804307609797
geoprr,20262021,full_router_stage_two,78,route_loss,0.6558436155319214
geoprr,20262021,full_router_stage_two,78,gradient_norm,0.0022719355765730143
geoprr,20262021,full_router_stage_two,79,samples,19092
geoprr,20262021,full_router_stage_two,79,optimizer_steps,1
geoprr,20262021,full_router_stage_two,79,unique_training_images,3182
geoprr,20262021,full_router_stage_two,79,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,79,loss,0.009024875238537788
geoprr,20262021,full_router_stage_two,79,mean_condition_l1,0.0074600949883461
geoprr,20262021,full_router_stage_two,79,worst_excess,-0.0001612734340596944
geoprr,20262021,full_router_stage_two,79,condition_regression,0.0
geoprr,20262021,full_router_stage_two,79,polar_consistency,0.001295067835599184
geoprr,20262021,full_router_stage_two,79,gain_loss,0.00388983148150146
geoprr,20262021,full_router_stage_two,79,route_loss,0.6558557152748108
geoprr,20262021,full_router_stage_two,79,gradient_norm,0.0017748152604326606
geoprr,20262021,full_router_stage_two,80,samples,19092
geoprr,20262021,full_router_stage_two,80,optimizer_steps,1
geoprr,20262021,full_router_stage_two,80,unique_training_images,3182
geoprr,20262021,full_router_stage_two,80,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,80,loss,0.009023153223097324
geoprr,20262021,full_router_stage_two,80,mean_condition_l1,0.007459922693669796
geoprr,20262021,full_router_stage_two,80,worst_excess,-0.00016161651001311839
geoprr,20262021,full_router_stage_two,80,condition_regression,0.0
geoprr,20262021,full_router_stage_two,80,polar_consistency,0.001297163893468678
geoprr,20262021,full_router_stage_two,80,gain_loss,0.0038847236428409815
geoprr,20262021,full_router_stage_two,80,route_loss,0.6558495163917542
geoprr,20262021,full_router_stage_two,80,gradient_norm,0.0024634331930428743
geoprr,20262021,full_router_stage_two,81,samples,19092
geoprr,20262021,full_router_stage_two,81,optimizer_steps,1
geoprr,20262021,full_router_stage_two,81,unique_training_images,3182
geoprr,20262021,full_router_stage_two,81,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,81,loss,0.009021539241075516
geoprr,20262021,full_router_stage_two,81,mean_condition_l1,0.007458887528628111
geoprr,20262021,full_router_stage_two,81,worst_excess,-0.00016287239850498736
geoprr,20262021,full_router_stage_two,81,condition_regression,0.0
geoprr,20262021,full_router_stage_two,81,polar_consistency,0.0012940641026943922
geoprr,20262021,full_router_stage_two,81,gain_loss,0.003896308597177267
geoprr,20262021,full_router_stage_two,81,route_loss,0.6555071473121643
geoprr,20262021,full_router_stage_two,81,gradient_norm,0.0018551851389929652
geoprr,20262021,full_router_stage_two,82,samples,19092
geoprr,20262021,full_router_stage_two,82,optimizer_steps,1
geoprr,20262021,full_router_stage_two,82,unique_training_images,3182
geoprr,20262021,full_router_stage_two,82,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,82,loss,0.009019787423312664
geoprr,20262021,full_router_stage_two,82,mean_condition_l1,0.007457735016942024
geoprr,20262021,full_router_stage_two,82,worst_excess,-0.0001639156835153699
geoprr,20262021,full_router_stage_two,82,condition_regression,0.0
geoprr,20262021,full_router_stage_two,82,polar_consistency,0.001292206346988678
geoprr,20262021,full_router_stage_two,82,gain_loss,0.0039051431231200695
geoprr,20262021,full_router_stage_two,82,route_loss,0.6551566123962402
geoprr,20262021,full_router_stage_two,82,gradient_norm,0.0022275857627391815
geoprr,20262021,full_router_stage_two,83,samples,19092
geoprr,20262021,full_router_stage_two,83,optimizer_steps,1
geoprr,20262021,full_router_stage_two,83,unique_training_images,3182
geoprr,20262021,full_router_stage_two,83,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,83,loss,0.009017911739647388
geoprr,20262021,full_router_stage_two,83,mean_condition_l1,0.0074568199925124645
geoprr,20262021,full_router_stage_two,83,worst_excess,-0.00016446755034849048
geoprr,20262021,full_router_stage_two,83,condition_regression,0.0
geoprr,20262021,full_router_stage_two,83,polar_consistency,0.0012933887774124742
geoprr,20262021,full_router_stage_two,83,gain_loss,0.0039057256653904915
geoprr,20262021,full_router_stage_two,83,route_loss,0.6549182534217834
geoprr,20262021,full_router_stage_two,83,gradient_norm,0.001993428682908416
geoprr,20262021,full_router_stage_two,84,samples,19092
geoprr,20262021,full_router_stage_two,84,optimizer_steps,1
geoprr,20262021,full_router_stage_two,84,unique_training_images,3182
geoprr,20262021,full_router_stage_two,84,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,84,loss,0.009016744792461395
geoprr,20262021,full_router_stage_two,84,mean_condition_l1,0.0074565960094332695
geoprr,20262021,full_router_stage_two,84,worst_excess,-0.00016503693768754601
geoprr,20262021,full_router_stage_two,84,condition_regression,0.0
geoprr,20262021,full_router_stage_two,84,polar_consistency,0.0012940819142386317
geoprr,20262021,full_router_stage_two,84,gain_loss,0.003906670026481152
geoprr,20262021,full_router_stage_two,84,route_loss,0.6547388434410095
geoprr,20262021,full_router_stage_two,84,gradient_norm,0.002161807380616665
geoprr,20262021,full_router_stage_two,85,samples,19092
geoprr,20262021,full_router_stage_two,85,optimizer_steps,1
geoprr,20262021,full_router_stage_two,85,unique_training_images,3182
geoprr,20262021,full_router_stage_two,85,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,85,loss,0.009015311487019062
geoprr,20262021,full_router_stage_two,85,mean_condition_l1,0.007455857004970312
geoprr,20262021,full_router_stage_two,85,worst_excess,-0.00016580114606767893
geoprr,20262021,full_router_stage_two,85,condition_regression,0.0
geoprr,20262021,full_router_stage_two,85,polar_consistency,0.00129281310364604
geoprr,20262021,full_router_stage_two,85,gain_loss,0.003911803010851145
geoprr,20262021,full_router_stage_two,85,route_loss,0.6545435190200806
geoprr,20262021,full_router_stage_two,85,gradient_norm,0.0017556260572746396
geoprr,20262021,full_router_stage_two,86,samples,19092
geoprr,20262021,full_router_stage_two,86,optimizer_steps,1
geoprr,20262021,full_router_stage_two,86,unique_training_images,3182
geoprr,20262021,full_router_stage_two,86,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,86,loss,0.009014117531478405
geoprr,20262021,full_router_stage_two,86,mean_condition_l1,0.0074552809819579124
geoprr,20262021,full_router_stage_two,86,worst_excess,-0.00016646439325995743
geoprr,20262021,full_router_stage_two,86,condition_regression,0.0
geoprr,20262021,full_router_stage_two,86,polar_consistency,0.0012915441766381264
geoprr,20262021,full_router_stage_two,86,gain_loss,0.003916402813047171
geoprr,20262021,full_router_stage_two,86,route_loss,0.6543556451797485
geoprr,20262021,full_router_stage_two,86,gradient_norm,0.0024327582214027643
geoprr,20262021,full_router_stage_two,87,samples,19092
geoprr,20262021,full_router_stage_two,87,optimizer_steps,1
geoprr,20262021,full_router_stage_two,87,unique_training_images,3182
geoprr,20262021,full_router_stage_two,87,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,87,loss,0.009012386202812195
geoprr,20262021,full_router_stage_two,87,mean_condition_l1,0.007454323582351208
geoprr,20262021,full_router_stage_two,87,worst_excess,-0.00016691317432560027
geoprr,20262021,full_router_stage_two,87,condition_regression,0.0
geoprr,20262021,full_router_stage_two,87,polar_consistency,0.001292046974413097
geoprr,20262021,full_router_stage_two,87,gain_loss,0.003917253576219082
geoprr,20262021,full_router_stage_two,87,route_loss,0.6541669368743896
geoprr,20262021,full_router_stage_two,87,gradient_norm,0.0016674651997163892
geoprr,20262021,full_router_stage_two,88,samples,19092
geoprr,20262021,full_router_stage_two,88,optimizer_steps,1
geoprr,20262021,full_router_stage_two,88,unique_training_images,3182
geoprr,20262021,full_router_stage_two,88,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,88,loss,0.009011153131723404
geoprr,20262021,full_router_stage_two,88,mean_condition_l1,0.007453584112226963
geoprr,20262021,full_router_stage_two,88,worst_excess,-0.00016747343761380762
geoprr,20262021,full_router_stage_two,88,condition_regression,0.0
geoprr,20262021,full_router_stage_two,88,polar_consistency,0.0012918160064145923
geoprr,20262021,full_router_stage_two,88,gain_loss,0.003920938819646835
geoprr,20262021,full_router_stage_two,88,route_loss,0.6539177298545837
geoprr,20262021,full_router_stage_two,88,gradient_norm,0.0022521638311445713
geoprr,20262021,full_router_stage_two,89,samples,19092
geoprr,20262021,full_router_stage_two,89,optimizer_steps,1
geoprr,20262021,full_router_stage_two,89,unique_training_images,3182
geoprr,20262021,full_router_stage_two,89,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,89,loss,0.00900995172560215
geoprr,20262021,full_router_stage_two,89,mean_condition_l1,0.007452783640474081
geoprr,20262021,full_router_stage_two,89,worst_excess,-0.00016813921683933586
geoprr,20262021,full_router_stage_two,89,condition_regression,0.0
geoprr,20262021,full_router_stage_two,89,polar_consistency,0.0012906246120110154
geoprr,20262021,full_router_stage_two,89,gain_loss,0.003926549572497606
geoprr,20262021,full_router_stage_two,89,route_loss,0.6536840200424194
geoprr,20262021,full_router_stage_two,89,gradient_norm,0.0018936875276267529
geoprr,20262021,full_router_stage_two,90,samples,19092
geoprr,20262021,full_router_stage_two,90,optimizer_steps,1
geoprr,20262021,full_router_stage_two,90,unique_training_images,3182
geoprr,20262021,full_router_stage_two,90,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,90,loss,0.009008730761706829
geoprr,20262021,full_router_stage_two,90,mean_condition_l1,0.007452051155269146
geoprr,20262021,full_router_stage_two,90,worst_excess,-0.00016863671771716326
geoprr,20262021,full_router_stage_two,90,condition_regression,0.0
geoprr,20262021,full_router_stage_two,90,polar_consistency,0.001289809588342905
geoprr,20262021,full_router_stage_two,90,gain_loss,0.00392970722168684
geoprr,20262021,full_router_stage_two,90,route_loss,0.6535642147064209
geoprr,20262021,full_router_stage_two,90,gradient_norm,0.0021479292772710323
geoprr,20262021,full_router_stage_two,91,samples,19092
geoprr,20262021,full_router_stage_two,91,optimizer_steps,1
geoprr,20262021,full_router_stage_two,91,unique_training_images,3182
geoprr,20262021,full_router_stage_two,91,image_condition_rows,19092
geoprr,20262021,full_router_stage_two,91,loss,0.009007695131003857
geoprr,20262021,full_router_stage_two,91,mean_condition_l1,0.0074518597684800625
geoprr,20262021,full_router_stage_two,91,worst_excess,-0.00016880182374734432
geoprr,20262021,full_router_stage_two,91,condition_regression,0.0
