method,seed,phase,epoch,accounting_scope,optimization_phase,phase_epoch,learning_rate,training_hours,population,unique_training_images,image_condition_rows,optimizer_steps,validation_and_other_epoch_hours,recorded_epoch_hours
vdn,20262020,source_model,116,final_recipe,,,0.001,0.023943401472254967,full,16000,16000,1998,0.0,0.023943404861104984
vdn,20262020,source_model,117,final_recipe,,,0.001,0.023905131722179552,full,16000,16000,2000,0.0,0.023905135083219245
vdn,20262020,source_model,118,final_recipe,,,0.001,0.02394478136117363,full,16000,16000,1999,0.0,0.023944784694532345
vdn,20262020,source_model,119,final_recipe,,,0.001,0.02393792744441372,full,16000,16000,1999,0.0,0.023937931138918633
vdn,20262020,source_model,120,final_recipe,,,0.001,0.02393642113880358,full,16000,16000,2000,0.0,0.023936424638894904
vdn,20262020,source_model,121,final_recipe,,,0.001,0.02394079399993643,full,16000,16000,1999,0.0,0.02394079713888156
vdn,20262020,source_model,122,final_recipe,,,0.001,0.02393819391662772,full,16000,16000,2000,0.0,0.023938197472210352
vdn,20262020,source_model,123,final_recipe,,,0.001,0.02392889374996432,full,16000,16000,1998,0.0,0.023928897000021404
vdn,20262020,source_model,124,final_recipe,,,0.001,0.023936981527755658,full,16000,16000,1999,0.0,0.023936985277751874
vdn,20262020,source_model,125,final_recipe,,,0.001,0.023959134249922093,full,16000,16000,1999,0.0,0.023959138333254183
vdn,20262020,source_model,126,final_recipe,,,0.001,0.023922840944465458,full,16000,16000,1999,0.0,0.023922844722272
vdn,20262020,source_model,127,final_recipe,,,0.001,0.023930590972174995,full,16000,16000,2000,0.0,0.023930594277723382
vdn,20262020,source_model,128,final_recipe,,,0.001,0.02396369916671473,full,16000,16000,2000,0.0,0.02396370236115116
vdn,20262020,source_model,129,final_recipe,,,0.001,0.02395194691670541,full,16000,16000,1999,0.0,0.023951950611210325
vdn,20262020,source_model,130,final_recipe,,,0.001,0.023925428722286597,full,16000,16000,1998,0.0,0.0239254330278426
vdn,20262020,source_model,131,final_recipe,,,0.001,0.023952142944455974,full,16000,16000,1999,0.0,0.023952146305495668
vdn,20262020,source_model,132,final_recipe,,,0.001,0.023973830611082828,full,16000,16000,2000,0.0,0.02397383372221763
vdn,20262020,source_model,133,final_recipe,,,0.001,0.023949026777667717,full,16000,16000,1999,0.0,0.023949030277759045
vdn,20262020,source_model,134,final_recipe,,,0.001,0.02393648483337731,full,16000,16000,2000,0.0,0.023936488916709398
vdn,20262020,source_model,135,final_recipe,,,0.001,0.023978372861036202,full,16000,16000,1998,0.0,0.02397837636112753
vdn,20262020,source_model,136,final_recipe,,,0.001,0.023980694361056924,full,16000,16000,2000,0.0,0.023980700861041745
vdn,20262020,source_model,137,final_recipe,,,0.001,0.023950967222271073,full,16000,16000,2000,0.0,0.023950970472198806
vdn,20262020,source_model,138,final_recipe,,,0.001,0.02394482455565594,full,16000,16000,1999,0.0,0.023944828055617918
vdn,20262020,source_model,139,final_recipe,,,0.001,0.023977446222238036,full,16000,16000,2000,0.0,0.023977449888932623
vdn,20262020,source_model,140,final_recipe,,,0.001,0.023965181361159518,full,16000,16000,1998,0.0,0.02396518677783509
vdn,20262020,source_model,141,final_recipe,,,0.0001,0.02390382616677218,full,16000,16000,1999,0.0,0.023903829694544482
vdn,20262020,source_model,142,final_recipe,,,0.0001,0.023981178833249336,full,16000,16000,2000,0.0,0.023981182388831963
vdn,20262020,source_model,143,final_recipe,,,0.0001,0.023982690527724723,full,16000,16000,1999,0.0,0.023982694222229636
vdn,20262020,source_model,144,final_recipe,,,0.0001,0.02392762011111093,full,16000,16000,1999,0.0,0.02392762619445825
vdn,20262020,source_model,145,final_recipe,,,0.0001,0.023944221888798186,full,16000,16000,1999,0.0,0.023944225999940602
vdn,20262020,source_model,146,final_recipe,,,0.0001,0.02397331186117501,full,16000,16000,2000,0.0,0.023973315416757637
vdn,20262020,source_model,147,final_recipe,,,0.0001,0.023952917111132087,full,16000,16000,1999,0.0,0.023952920305568517
vdn,20262020,source_model,148,final_recipe,,,0.0001,0.023932118805565148,full,16000,16000,1999,0.0,0.023932122722293975
vdn,20262020,source_model,149,final_recipe,,,0.0001,0.023970793777843936,full,16000,16000,2000,0.0,0.02397079772225374
vdn,20262020,source_model,150,final_recipe,,,0.0001,0.023977381222260494,full,16000,16000,1999,0.0,0.023977384833334427
vdn,20262020,source_model,151,final_recipe,,,0.0001,0.023936959194510967,full,16000,16000,2000,0.0,0.023936962500059358
vdn,20262020,source_model,152,final_recipe,,,0.0001,0.02393410144451385,full,16000,16000,1999,0.0,0.02393410513888941
vdn,20262020,source_model,153,final_recipe,,,0.0001,0.023957417250041746,full,16000,16000,1999,0.0,0.023957420888926006
vdn,20262020,source_model,154,final_recipe,,,0.0001,0.02395345383336664,full,16000,16000,2000,0.0,0.023953458361146557
vdn,20262020,source_model,155,final_recipe,,,0.0001,0.02393197077779203,full,16000,16000,1999,0.0,0.02393197455546922
vdn,20262020,source_model,156,final_recipe,,,0.0001,0.023963527694448,full,16000,16000,1999,0.0,0.02396353097218606
vdn,20262020,source_model,157,final_recipe,,,0.0001,0.02395901347225946,full,16000,16000,2000,0.0,0.02395901672218719
vdn,20262020,source_model,158,final_recipe,,,0.0001,0.02393461427780696,full,16000,16000,1998,0.0,0.023934617861070567
vdn,20262020,source_model,159,final_recipe,,,0.0001,0.023957117499990594,full,16000,16000,1999,0.0,0.023957121472210727
vdn,20262020,source_model,160,final_recipe,,,0.0001,0.023982005750036076,full,16000,16000,2000,0.0,0.02398200908339479
vdn,20262020,source_model,161,final_recipe,,,0.0001,0.023945726722142555,full,16000,16000,2000,0.0,0.023945729833277356
vdn,20262020,source_model,162,final_recipe,,,0.0001,0.02392608786118217,full,16000,16000,1998,0.0,0.02392609200000556
vdn,20262020,source_model,163,final_recipe,,,0.0001,0.023977898555523198,full,16000,16000,2000,0.0,0.0239779024444417
vdn,20262020,source_model,164,final_recipe,,,0.0001,0.024310058666677733,full,16000,16000,1999,0.0,0.02431006275000982
vdn,20262020,source_model,165,final_recipe,,,0.0001,0.02552384122223076,full,16000,16000,2000,0.0,0.025523845333373173
vdn,20262020,source_model,166,final_recipe,,,0.0001,0.024258246444450276,full,16000,16000,1999,0.0,0.024258249916601925
vdn,20262020,source_model,167,final_recipe,,,0.0001,0.023967355388837555,full,16000,16000,1998,0.0,0.02396735908334247
vdn,20262020,source_model,168,final_recipe,,,0.0001,0.02395118911116798,full,16000,16000,1999,0.0,0.023951193833361483
vdn,20262020,source_model,169,final_recipe,,,0.0001,0.02394881797217143,full,16000,16000,2000,0.0,0.023948821888900258
vdn,20262020,source_model,170,final_recipe,,,0.0001,0.02398226797231473,full,16000,16000,1999,0.0,0.02398227136116475
vdn,20262020,source_model,171,final_recipe,,,0.0001,0.023930855805519968,full,16000,16000,2000,0.0,0.023930859194369988
vdn,20262020,source_model,172,final_recipe,,,0.0001,0.02394725447223108,full,16000,16000,1998,0.0,0.023947258361149578
vdn,20262020,source_model,173,final_recipe,,,0.0001,0.023973966194446094,full,16000,16000,2000,0.0,0.02397396936120155
vdn,20262020,source_model,174,final_recipe,,,0.0001,0.023965418611058137,full,16000,16000,1999,0.0,0.0239654223054337
vdn,20262020,source_model,175,final_recipe,,,0.0001,0.023945640194385002,full,16000,16000,1998,0.0,0.02394564358336437
vdn,20262020,source_model,176,final_recipe,,,0.0001,0.02394182647216237,full,16000,16000,2000,0.0,0.023941830444382504
vdn,20262020,source_model,177,final_recipe,,,0.0001,0.024000966277671978,full,16000,16000,1999,0.0,0.024000969888875262
vdn,20262020,source_model,178,final_recipe,,,0.0001,0.02394163694439663,full,16000,16000,2000,0.0,0.023941640499979256
vdn,20262020,source_model,179,final_recipe,,,0.0001,0.023933341583340532,full,16000,16000,1999,0.0,0.023933344833268266
vdn,20262020,source_model,180,final_recipe,,,0.0001,0.023976002111125532,full,16000,16000,1999,0.0,0.02397600541667392
vdn,20262020,source_model,181,final_recipe,,,0.0001,0.023948934388916113,full,16000,16000,1999,0.0,0.0239489380556107
vdn,20262020,source_model,182,final_recipe,,,0.0001,0.02394761219439614,full,16000,16000,2000,0.0,0.023947616555572798
vdn,20262020,source_model,183,final_recipe,,,0.0001,0.023947773777698685,full,16000,16000,2000,0.0,0.023947777138867726
vdn,20262020,source_model,184,final_recipe,,,0.0001,0.02399351774999458,full,16000,16000,1999,0.0,0.02399352147218047
vdn,20262020,source_model,185,final_recipe,,,0.0001,0.023955443388808312,full,16000,16000,1999,0.0,0.02395544686108931
vdn,20262020,source_model,186,final_recipe,,,0.0001,0.023928692222236553,full,16000,16000,1999,0.0,0.023928695750008853
vdn,20262020,source_model,187,final_recipe,,,0.0001,0.0239682285554914,full,16000,16000,2000,0.0,0.023968231805548485
vdn,20262020,source_model,188,final_recipe,,,0.0001,0.02395658858327402,full,16000,16000,1999,0.0,0.023956591555486538
vdn,20262020,source_model,189,final_recipe,,,0.0001,0.023914660944525774,full,16000,16000,1999,0.0,0.023914664472298074
vdn,20262020,source_model,190,final_recipe,,,0.0001,0.02429095227775785,full,16000,16000,1999,0.0,0.02429095694446005
vdn,20262020,source_model,191,final_recipe,,,1e-05,0.02388808766664523,full,16000,16000,2000,0.0,0.023888091166607207
vdn,20262020,source_model,192,final_recipe,,,1e-05,0.023871543805451235,full,16000,16000,2000,0.0,0.02387154705550832
vdn,20262020,source_model,193,final_recipe,,,1e-05,0.023865409638965503,full,16000,16000,1999,0.0,0.02386541508332205
vdn,20262020,source_model,194,final_recipe,,,1e-05,0.023914559972213787,full,16000,16000,2000,0.0,0.023914563166650218
vdn,20262020,source_model,195,final_recipe,,,1e-05,0.02389991505550117,full,16000,16000,1999,0.0,0.023899918305558255
vdn,20262020,source_model,196,final_recipe,,,1e-05,0.02389666322217737,full,16000,16000,2000,0.0,0.02389666702779424
vdn,20262020,source_model,197,final_recipe,,,1e-05,0.023911757472281654,full,16000,16000,1998,0.0,0.023911760944562654
vdn,20262020,source_model,198,final_recipe,,,1e-05,0.02389359563886602,full,16000,16000,2000,0.0,0.023893599111147017
vdn,20262020,source_model,199,final_recipe,,,1e-05,0.023876664805510598,full,16000,16000,1999,0.0,0.023876668111058985
vdn,20262020,source_model,200,final_recipe,,,1e-05,0.02391373113897215,full,16000,16000,1999,0.0,0.023913734583442824
vdn,20262021,source_model,1,final_recipe,,,0.001,0.025820348555506724,full,16000,16000,2000,0.0,0.02582035341662251
vdn,20262021,source_model,2,final_recipe,,,0.001,0.023934938222195747,full,16000,16000,2000,0.0,0.02393494225003653
vdn,20262021,source_model,3,final_recipe,,,0.001,0.023928901166655123,full,16000,16000,2000,0.0,0.023928906194503524
vdn,20262021,source_model,4,final_recipe,,,0.001,0.023948650583236787,full,16000,16000,2000,0.0,0.0239486558333091
vdn,20262021,source_model,5,final_recipe,,,0.001,0.023938459972204226,full,16000,16000,2000,0.0,0.023938464666587403
vdn,20262021,source_model,6,final_recipe,,,0.001,0.02393150297213449,full,16000,16000,2000,0.0,0.023931506999975278
vdn,20262021,source_model,7,final_recipe,,,0.001,0.02392230102779447,full,16000,16000,2000,0.0,0.023922306138944503
vdn,20262021,source_model,8,final_recipe,,,0.001,0.02395663958327431,full,16000,16000,2000,0.0,0.023956643583304765
vdn,20262021,source_model,9,final_recipe,,,0.001,0.023914606472244485,full,16000,16000,2000,0.0,0.02391460988890483
vdn,20262021,source_model,10,final_recipe,,,0.001,0.02392935180557995,full,16000,16000,2000,0.0,0.02392935569449845
vdn,20262021,source_model,11,final_recipe,,,0.001,0.023943139916648055,full,16000,16000,2000,0.0,0.0239431437499459
vdn,20262021,source_model,12,final_recipe,,,0.001,0.023909113638930852,full,16000,16000,2000,0.0,0.023909117111082498
vdn,20262021,source_model,13,final_recipe,,,0.001,0.023884888555492378,full,16000,16000,2000,0.0,0.02388489241660055
vdn,20262021,source_model,14,final_recipe,,,0.001,0.023939979944455746,full,16000,16000,2000,0.0,0.023939983444417723
vdn,20262021,source_model,15,final_recipe,,,0.001,0.023949065833326635,full,16000,16000,1999,0.0,0.023949069249986982
vdn,20262021,source_model,16,final_recipe,,,0.001,0.023912658444476417,full,16000,16000,1999,0.0,0.02391266283333405
vdn,20262021,source_model,17,final_recipe,,,0.001,0.023892250472239942,full,16000,16000,2000,0.0,0.023892254499951377
vdn,20262021,source_model,18,final_recipe,,,0.001,0.023961126249956173,full,16000,16000,1999,0.0,0.023961129805538803
vdn,20262021,source_model,19,final_recipe,,,0.001,0.02393276102776225,full,16000,16000,1999,0.0,0.023932764888870427
vdn,20262021,source_model,20,final_recipe,,,0.001,0.02391817008326244,full,16000,16000,2000,0.0,0.02391817355554344
vdn,20262021,source_model,21,final_recipe,,,0.001,0.023919306972141688,full,16000,16000,1999,0.0,0.023919313583238466
vdn,20262021,source_model,22,final_recipe,,,0.001,0.023946339305516127,full,16000,16000,1999,0.0,0.023946343111132997
vdn,20262021,source_model,23,final_recipe,,,0.001,0.02393365244445805,full,16000,16000,2000,0.0,0.02393365616664394
vdn,20262021,source_model,24,final_recipe,,,0.001,0.023907814027819163,full,16000,16000,2000,0.0,0.023907817888927336
vdn,20262021,source_model,25,final_recipe,,,0.001,0.0239618657500897,full,16000,16000,1999,0.0,0.023961870083326682
vdn,20262021,source_model,26,final_recipe,,,0.001,0.023946787166642024,full,16000,16000,1999,0.0,0.02394679058330237
vdn,20262021,source_model,27,final_recipe,,,0.001,0.023947279222128498,full,16000,16000,1999,0.0,0.023947283138857328
vdn,20262021,source_model,28,final_recipe,,,0.001,0.023961875916639758,full,16000,16000,1999,0.0,0.02396187952784304
vdn,20262021,source_model,29,final_recipe,,,0.001,0.023962856027711598,full,16000,16000,2000,0.0,0.023962859611104552
vdn,20262021,source_model,30,final_recipe,,,0.001,0.023950493805524376,full,16000,16000,1998,0.0,0.023950497527839617
vdn,20262021,source_model,31,final_recipe,,,0.001,0.02395083749990186,full,16000,16000,1999,0.0,0.023950841249898075
vdn,20262021,source_model,32,final_recipe,,,0.001,0.024002947611087518,full,16000,16000,1999,0.0,0.024002950916635908
vdn,20262021,source_model,33,final_recipe,,,0.001,0.02390982741671097,full,16000,16000,2000,0.0,0.023909831027784902
vdn,20262021,source_model,34,final_recipe,,,0.001,0.023946643722269477,full,16000,16000,1999,0.0,0.023946647000007537
vdn,20262021,source_model,35,final_recipe,,,0.001,0.023943190777726057,full,16000,16000,1999,0.0,0.02394319474994619
vdn,20262021,source_model,36,final_recipe,,,0.001,0.02397944794450369,full,16000,16000,2000,0.0,0.02397945166668958
vdn,20262021,source_model,37,final_recipe,,,0.001,0.02392192858323041,full,16000,16000,1999,0.0,0.023921932083321735
vdn,20262021,source_model,38,final_recipe,,,0.001,0.023931746027794562,full,16000,16000,1999,0.0,0.02393174961118752
vdn,20262021,source_model,39,final_recipe,,,0.001,0.023981480861030934,full,16000,16000,1999,0.0,0.023981484833251063
vdn,20262021,source_model,40,final_recipe,,,0.001,0.023913120472312182,full,16000,16000,1999,0.0,0.023913123888972525
vdn,20262021,source_model,41,final_recipe,,,0.001,0.0239410304166894,full,16000,16000,1999,0.0,0.023941033972272027
vdn,20262021,source_model,42,final_recipe,,,0.001,0.023931653944439153,full,16000,16000,1999,0.0,0.02393165761113374
vdn,20262021,source_model,43,final_recipe,,,0.001,0.023980934750030023,full,16000,16000,2000,0.0,0.023980938305612653
vdn,20262021,source_model,44,final_recipe,,,0.001,0.02392804988879814,full,16000,16000,2000,0.0,0.023928053388889464
vdn,20262021,source_model,45,final_recipe,,,0.001,0.023937112444416722,full,16000,16000,1999,0.0,0.023937117000006967
vdn,20262021,source_model,46,final_recipe,,,0.001,0.02394814349995512,full,16000,16000,2000,0.0,0.023948146916615468
vdn,20262021,source_model,47,final_recipe,,,0.001,0.023917673916762902,full,16000,16000,1999,0.0,0.02391767824999988
vdn,20262021,source_model,48,final_recipe,,,0.001,0.02393920538882311,full,16000,16000,1999,0.0,0.023939208999897044
vdn,20262021,source_model,49,final_recipe,,,0.001,0.023927085222288345,full,16000,16000,2000,0.0,0.023927089138887823
vdn,20262021,source_model,50,final_recipe,,,0.001,0.023952674499919845,full,16000,16000,1999,0.0,0.023952677944390516
vdn,20262021,source_model,51,final_recipe,,,0.001,0.023922880833399378,full,16000,16000,2000,0.0,0.023922884333361354
vdn,20262021,source_model,52,final_recipe,,,0.001,0.023937090611111166,full,16000,16000,1999,0.0,0.023937094444409012
vdn,20262021,source_model,53,final_recipe,,,0.001,0.0239676007500384,full,16000,16000,1999,0.0,0.023967606083282994
vdn,20262021,source_model,54,final_recipe,,,0.001,0.023945825305612137,full,16000,16000,1999,0.0,0.023945829222211616
vdn,20262021,source_model,55,final_recipe,,,0.001,0.023925641055555186,full,16000,16000,2000,0.0,0.023925644444405203
vdn,20262021,source_model,56,final_recipe,,,0.001,0.02393644830548308,full,16000,16000,1999,0.0,0.02393645211109995
vdn,20262021,source_model,57,final_recipe,,,0.001,0.023966155249961756,full,16000,16000,1999,0.0,0.02396615924999221
vdn,20262021,source_model,58,final_recipe,,,0.001,0.023911214499967172,full,16000,16000,1999,0.0,0.023911218194472086
vdn,20262021,source_model,59,final_recipe,,,0.001,0.023928913555573673,full,16000,16000,2000,0.0,0.02392891694442369
vdn,20262021,source_model,60,final_recipe,,,0.001,0.023982214361118772,full,16000,16000,1998,0.0,0.023982217916701402
vdn,20262021,source_model,61,final_recipe,,,0.001,0.02394289533336026,full,16000,16000,2000,0.0,0.023942899083356478
vdn,20262021,source_model,62,final_recipe,,,0.001,0.02390956858328233,full,16000,16000,1998,0.0,0.023909572055563332
vdn,20262021,source_model,63,final_recipe,,,0.001,0.023943462666615636,full,16000,16000,2000,0.0,0.023943466222198267
vdn,20262021,source_model,64,final_recipe,,,0.001,0.023981271916741712,full,16000,16000,1999,0.0,0.023981275444514016
vdn,20262021,source_model,65,final_recipe,,,0.001,0.023930907777717544,full,16000,16000,1998,0.0,0.02393091144441213
vdn,20262021,source_model,66,final_recipe,,,0.001,0.023895523111180712,full,16000,16000,2000,0.0,0.023895527222193777
