family,method,dataset,seed,scope,images,rows,groups,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures
sarn_v2,resnet18,rf100,20262020,perspective_severe,151,151,35,6.837630830502374,32.450331125827816,58.94039735099338,100.0,0
sarn_v2,resnet18,rf100,20262020,combined_severe,151,151,35,7.59736999237319,28.47682119205298,56.29139072847682,100.0,0
sarn_v2,resnet18,rf100,20262020,perspective_pair,151,302,35,6.608502492844524,37.41721854304636,64.90066225165563,100.0,0
sarn_v2,resnet18,rf100,20262020,projective_three,151,453,35,6.9381249926874125,34.437086092715234,62.03090507726269,100.0,0
main,resnet18,industrial,20262020,all_conditions,1395,8370,52,20.87730038660965,11.672640382317802,26.332138590203108,100.0,0
main,resnet18,industrial,20262020,clean,1395,1395,52,16.41062216800761,15.985663082437277,38.5663082437276,100.0,0
main,resnet18,industrial,20262020,blur_moderate,1395,1395,52,16.45643325284978,16.702508960573475,38.853046594982075,100.0,0
main,resnet18,industrial,20262020,blur_severe,1395,1395,52,17.102282750547076,18.996415770609318,37.8494623655914,100.0,0
main,resnet18,industrial,20262020,perspective_moderate,1395,1395,52,21.65351957438489,9.749103942652331,23.584229390681003,100.0,0
main,resnet18,industrial,20262020,perspective_severe,1395,1395,52,25.892537688043955,4.301075268817205,9.96415770609319,100.0,0
main,resnet18,industrial,20262020,combined_severe,1395,1395,52,27.748406885824608,4.301075268817205,9.175627240143369,100.0,0
main,resnet18,industrial,20262020,perspective_pair,1395,2790,52,23.773028631214423,7.025089605734768,16.7741935483871,100.0,0
main,resnet18,industrial,20262020,projective_three,1395,4185,52,25.09815471608448,6.1170848267622455,14.241338112305854,100.0,0
sarn_v2,resnet18,industrial,20262020,all_conditions,1395,8370,52,18.678127078954045,14.743130227001194,34.06212664277181,100.0,0
sarn_v2,resnet18,industrial,20262020,clean,1395,1395,52,16.41062216800761,15.985663082437277,38.5663082437276,100.0,0
sarn_v2,resnet18,industrial,20262020,blur_moderate,1395,1395,52,16.45643325284978,16.702508960573475,38.853046594982075,100.0,0
sarn_v2,resnet18,industrial,20262020,blur_severe,1395,1395,52,17.102282750547076,18.996415770609318,37.8494623655914,100.0,0
sarn_v2,resnet18,industrial,20262020,perspective_moderate,1395,1395,52,18.72084213194169,14.193548387096774,34.121863799283155,100.0,0
sarn_v2,resnet18,industrial,20262020,perspective_severe,1395,1395,52,20.273470123077306,11.97132616487455,30.39426523297491,100.0,0
sarn_v2,resnet18,industrial,20262020,combined_severe,1395,1395,52,23.105112047300832,10.60931899641577,24.587813620071685,100.0,0
sarn_v2,resnet18,industrial,20262020,perspective_pair,1395,2790,52,19.497156127509495,13.082437275985665,32.25806451612903,100.0,0
sarn_v2,resnet18,industrial,20262020,projective_three,1395,4185,52,20.699808100773275,12.258064516129032,29.701314217443247,100.0,0
main,resnet18,syncg,20262021,all_conditions,4000,24000,145,2.4666087411707505,70.47083333333333,86.0375,100.0,0
main,resnet18,syncg,20262021,clean,4000,4000,145,0.6104334875957713,94.95,99.0,100.0,0
main,resnet18,syncg,20262021,blur_moderate,4000,4000,145,0.6147600940432939,95.25,98.95,100.0,0
main,resnet18,syncg,20262021,blur_severe,4000,4000,145,0.6398535222609377,94.77499999999999,98.875,100.0,0
main,resnet18,syncg,20262021,perspective_moderate,4000,4000,145,1.775143344068468,74.0,95.125,100.0,0
main,resnet18,syncg,20262021,perspective_severe,4000,4000,145,5.451874410667744,32.824999999999996,62.8,100.0,0
main,resnet18,syncg,20262021,combined_severe,4000,4000,145,5.707587588388288,31.025000000000002,61.475,100.0,0
main,resnet18,syncg,20262021,perspective_pair,4000,8000,145,3.613508877368106,53.412499999999994,78.9625,100.0,0
main,resnet18,syncg,20262021,projective_three,4000,12000,145,4.311535114374833,45.95,73.13333333333333,100.0,0
sarn_v2,resnet18,syncg,20262021,all_conditions,4000,24000,145,1.2905218332077002,81.11666666666667,96.02916666666667,100.0,0
