method,seed,preprocessing,dataset,dataset_name,dataset_samples,groups,group_unit,scope,conditions,rows,pooled_coverage,pooled_nmae,pooled_rmse,pooled_acc_at_1_percent,pooled_acc_at_2_percent,pooled_acc_at_5_percent,pooled_p95_absolute_error,pooled_p99_absolute_error,pooled_maximum_absolute_error,group_macro_coverage,group_macro_nmae,group_macro_rmse,group_macro_acc_at_1_percent,group_macro_acc_at_2_percent,group_macro_acc_at_5_percent,group_macro_p95_absolute_error,group_macro_p99_absolute_error,group_macro_maximum_absolute_error
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_moderate,perspective_moderate,814,1.0,0.1321875889098743,0.1940516077560857,0.06265356265356266,0.11425061425061425,0.3574938574938575,0.47702544182538953,0.5668857938051224,0.6627272367477417,1.0,0.12902801252320759,0.15449879016747875,0.06747461726599893,0.12072081437334517,0.3654275382360865,0.26100004117369646,0.33069868583440776,0.3614359739124775
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_severe,perspective_severe,814,1.0,0.2457611467937506,0.295839787586428,0.02702702702702703,0.04668304668304668,0.09950859950859951,0.5383613884449002,0.6494048327207566,0.7786945104598999,1.0,0.2422164608130617,0.2684385956858732,0.028108893310671696,0.04832878399909864,0.10345535584683427,0.4088979810291529,0.4748266194951534,0.4994295672178269
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,combined_severe,combined_severe,814,1.0,0.25102936643720847,0.2961018150599795,0.020884520884520884,0.04176904176904177,0.09828009828009827,0.5327791357040405,0.6014000052213669,0.6760661363601684,1.0,0.2469802824959245,0.2703903651405014,0.02226609459851594,0.04411755405257457,0.10292030852564368,0.4063733003562689,0.46275056126236913,0.4810470045208931
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,2442,1.0,0.2096593673802778,0.26636659655051775,0.036855036855036855,0.06756756756756757,0.1850941850941851,0.5250680774450301,0.613240558266641,0.7786945104598999,1.0,0.20607491861073127,0.239556214201263,0.03928320172506219,0.07105571747500612,0.19060106753618816,0.4024117864292859,0.4785481443822383,0.5189626545310021
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,882,1.0,0.1362868769830677,0.16240777567263523,0.04421768707482993,0.08049886621315193,0.20748299319727892,0.28928680213292435,0.35695739610989885,0.3961627205212911,1.0,0.1390082666199043,0.16057029744954385,0.047619047619047616,0.07936507936507937,0.19444444444444442,0.2633606039134283,0.300103547467315,0.3163189716187734
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,clean,clean,147,1.0,0.1328819755821271,0.16121373202134454,0.08163265306122448,0.10204081632653061,0.23129251700680273,0.2834261483351389,0.3554016107718149,0.38221303224563596,1.0,0.13376774789637358,0.15696988506839943,0.08928571428571429,0.10714285714285714,0.2261904761904762,0.2410488660411229,0.25208625620206193,0.2548456037422967
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_moderate,blur_moderate,147,1.0,0.1319991969927098,0.15798358486488084,0.061224489795918366,0.07482993197278912,0.19047619047619047,0.2800994928677876,0.33153454025586415,0.3743185758590698,1.0,0.1333467066721626,0.153821871791396,0.07142857142857142,0.08333333333333333,0.18452380952380953,0.23336418644587192,0.24310684231500776,0.24554250628229168
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_severe,blur_severe,147,1.0,0.13957960778082848,0.16583153435952364,0.02040816326530612,0.08843537414965986,0.19047619047619047,0.29845647525787344,0.34599954183896364,0.37537238200505574,1.0,0.1439362903065467,0.16365657059565009,0.03571428571428571,0.09523809523809523,0.18452380952380953,0.24234513253257386,0.2511744437459915,0.25338177154934594
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_moderate,perspective_moderate,147,1.0,0.13510006830535506,0.16366344720003112,0.047619047619047616,0.08163265306122448,0.23809523809523808,0.3009955068429311,0.3443945308526355,0.3657614469528198,1.0,0.13522558984972496,0.15863197246005314,0.041666666666666664,0.07142857142857142,0.2261904761904762,0.24830533113981043,0.2657564747130114,0.2701192606063116
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_severe,perspective_severe,147,1.0,0.12985526932204933,0.15533199155870123,0.027210884353741496,0.07482993197278912,0.22448979591836735,0.27395120302836096,0.333238217671712,0.3961627205212911,1.0,0.1347746011492594,0.15393426464801935,0.023809523809523808,0.06547619047619048,0.19642857142857142,0.2346684953532521,0.25252295054348683,0.25698656434104555
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,combined_severe,combined_severe,147,1.0,0.14830514391533645,0.16998583404379752,0.027210884353741496,0.061224489795918366,0.17006802721088435,0.2847325553496678,0.3459463650385536,0.3602826436360677,1.0,0.1529986638453587,0.1686485540797611,0.023809523809523808,0.05357142857142857,0.1488095238095238,0.24163757855078527,0.2540500201140131,0.2571531305048201
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,projective_pooled,perspective_moderate;perspective_severe;combined_severe,441,1.0,0.13775349384758026,0.16310419504778256,0.034013605442176874,0.07256235827664399,0.2108843537414966,0.2926189144452413,0.3522591972351077,0.3961627205212911,1.0,0.1409996182814477,0.1615482071963624,0.02976190476190476,0.06349206349206349,0.19047619047619047,0.25669832454787356,0.2962477619551477,0.30708539289141457
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,2604,1.0,0.1035409497362912,0.16823367714144355,0.10291858678955453,0.24769585253456222,0.5387864823348695,0.42264332026243207,0.5050072735548017,0.8398405313491821,1.0,0.09934083505588844,0.12298182833130711,0.09629460567621244,0.24467109704953255,0.5386351377219984,0.22070066977495492,0.2982245199875398,0.373739337243817
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,clean,clean,434,1.0,0.09284791616837962,0.15772562682672714,0.09907834101382489,0.2926267281105991,0.6129032258064516,0.4047180026769634,0.4856622335314751,0.6570994853973389,1.0,0.08946229699485951,0.10257572759294144,0.09196136844128387,0.270870232656702,0.6059656872598261,0.16081336965005505,0.18817212451758705,0.20137118126316506
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_moderate,blur_moderate,434,1.0,0.09226906924275896,0.15667041900096898,0.08986175115207373,0.2834101382488479,0.6152073732718893,0.3975569292902945,0.4910664907097817,0.6577181220054626,1.0,0.08985785915949843,0.10364860057175734,0.08307707092062272,0.2623991582765367,0.6080798521646886,0.16288658560500904,0.19112092982517045,0.2018360411985354
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_severe,blur_severe,434,1.0,0.09563785087787609,0.15994031332777076,0.08294930875576037,0.2534562211981567,0.6013824884792627,0.41131996393203696,0.5086787509918215,0.6173824071884155,1.0,0.0916465909302966,0.10612183143425025,0.07605227753219296,0.277750878437982,0.5954909611402797,0.17237983154817063,0.20059757743334225,0.2093209846182303
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_moderate,perspective_moderate,434,1.0,0.0952601436305671,0.15975204773911494,0.10829493087557604,0.22350230414746544,0.5460829493087558,0.40606116354465466,0.503375506401062,0.8398405313491821,1.0,0.0910020070331495,0.1123399520682947,0.10256102248702671,0.2082999452978311,0.5448080464510224,0.18479408537149428,0.2559575574113564,0.2903669150038199
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_severe,perspective_severe,434,1.0,0.11491912261760591,0.177977017204439,0.12442396313364056,0.21889400921658986,0.43548387096774194,0.43868178874254227,0.5016190212965012,0.6929183006286621,1.0,0.10923391844343634,0.13407722766642852,0.11758120315202768,0.20472508464051806,0.44494830398635893,0.2287770609350367,0.2907078883848407,0.31867582472887906
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,combined_severe,combined_severe,434,1.0,0.13031159588055952,0.1939458377025672,0.11290322580645161,0.21428571428571427,0.4216589861751152,0.4520266386866569,0.5326740872859955,0.595341682434082,1.0,0.1248423377740902,0.1526960363021888,0.1065346915241207,0.24398128298762548,0.4325179753298146,0.2657089589823376,0.3080918612550605,0.32866289442235774
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,1302,1.0,0.11349695404291085,0.17777469202334,0.1152073732718894,0.21889400921658986,0.46774193548387094,0.43553901165723835,0.5190783190727234,0.8398405313491821,1.0,0.10835942108355869,0.13518465677499145,0.10889230572105836,0.2190021043086582,0.4740914419223987,0.24945690779482774,0.32111986258463426,0.3663481011986732
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,4884,1.0,0.09615287239075677,0.16338437018322527,0.06203931203931204,0.1769041769041769,0.5247747747747747,0.43802817016839923,0.6118396341800691,0.8069087266921997,1.0,0.09580246952834869,0.118861236370576,0.0633742465291713,0.17665653493286873,0.5193457056696105,0.20811031078446654,0.30672369502320895,0.3481027535140514
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,clean,clean,814,1.0,0.09440239991381288,0.1660690017650506,0.06633906633906633,0.1928746928746929,0.5515970515970516,0.45320724695920783,0.6243696331977845,0.7919522523880005,1.0,0.09480876809666812,0.11580738060166884,0.06501561745747793,0.18840768480645362,0.5455953169723148,0.1921020840872079,0.24999329595367606,0.27567016550153495
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_moderate,blur_moderate,814,1.0,0.09388596886325928,0.16599453615484125,0.06388206388206388,0.2113022113022113,0.558968058968059,0.4522582888603197,0.6252697783708573,0.7946974635124207,1.0,0.09426635530960245,0.1151585207145331,0.06331550688253834,0.21023769588065075,0.5527453052269541,0.19147486529648303,0.24705713657382122,0.27241090855374933
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_severe,blur_severe,814,1.0,0.09581718427942339,0.16725767591376073,0.05528255528255528,0.19164619164619165,0.5319410319410319,0.45235428065061567,0.6131501603126527,0.763780951499939,1.0,0.09619563976618345,0.11733018241694977,0.05937732620017162,0.19156034609864978,0.5238633362159437,0.1873938085693121,0.25975050283712886,0.28922332495450975
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_moderate,perspective_moderate,814,1.0,0.09299550463277526,0.16224742744901677,0.05896805896805897,0.1769041769041769,0.5319410319410319,0.4416087836027143,0.6424875551462174,0.8069087266921997,1.0,0.09253145281555526,0.11299825230029473,0.061414972016887205,0.17681297992173506,0.5222560762468507,0.1868233199836686,0.2458915449669286,0.2703811394959688
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_severe,perspective_severe,814,1.0,0.09993631109723441,0.16278291932143235,0.06265356265356266,0.16093366093366093,0.5012285012285013,0.4147494345903395,0.5811621165275574,0.7138339281082153,1.0,0.09831412487950854,0.12060960696606782,0.06746117919168534,0.16442402027217348,0.5002771937503845,0.21618572789058085,0.2692519333667755,0.28722645899057386
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,combined_severe,combined_severe,814,1.0,0.0998798655580354,0.15567908803628486,0.06511056511056511,0.12776412776412777,0.47297297297297297,0.3918061435222624,0.5376843076944351,0.606993556022644,1.0,0.09869847630257432,0.12153692693916471,0.0636608774262673,0.12849648261754965,0.4713370056052149,0.22088488004636017,0.2825991551624238,0.30486764964461327
SARN-v2 + EfficientNet-B0,20262020,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,2442,1.0,0.09760389376268169,0.1602690290193765,0.062244062244062245,0.1552006552006552,0.502047502047502,0.41248045563697805,0.5887329292297366,0.8069087266921997,1.0,0.09651468466587937,0.11927546057016569,0.06417900954494662,0.1565778276038194,0.49795675853415,0.22045400039784604,0.2899889258242398,0.3296542716562748
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,882,1.0,0.22197304957195024,0.26972683687585597,0.036281179138321996,0.05442176870748299,0.14058956916099774,0.4974866120020548,0.5919896857341129,0.6339004516601563,1.0,0.2191751945387355,0.2631973038271306,0.038029100529100524,0.0539021164021164,0.1388888888888889,0.461726420673113,0.49150312512450745,0.49987658928311063
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,clean,clean,147,1.0,0.23608951109472046,0.282417796244558,0.006802721088435374,0.02040816326530612,0.11564625850340136,0.5277343006928759,0.5907699819405873,0.6339004516601563,1.0,0.2311485565319736,0.27320346357308717,0.005952380952380952,0.017857142857142856,0.10714285714285714,0.43439291454402224,0.45804371376624176,0.4639564135717967
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_moderate,blur_moderate,147,1.0,0.23263434855305418,0.27963959150837675,0.034013605442176874,0.047619047619047616,0.10884353741496598,0.5051584450403849,0.5834409135977425,0.6177044987678528,1.0,0.2289503194163085,0.27100545645378893,0.02976190476190476,0.041666666666666664,0.11111111111111112,0.43074868346112105,0.451507196850436,0.4566968251977648
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_severe,blur_severe,147,1.0,0.2264658702041557,0.27239494388058627,0.04081632653061224,0.05442176870748299,0.12244897959183673,0.48727162162462867,0.5914162034988403,0.5968487580617269,1.0,0.2255344303717058,0.26572013593564137,0.03571428571428571,0.047619047619047616,0.10714285714285714,0.4168297480306928,0.43441080257438475,0.43880606621030777
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_moderate,perspective_moderate,147,1.0,0.22052034109898438,0.2707120433042863,0.04081632653061224,0.061224489795918366,0.14285714285714285,0.5016689749558765,0.5975660967826844,0.6016276041666666,1.0,0.2149751813173609,0.2614545806331553,0.05555555555555556,0.07341269841269842,0.17063492063492064,0.4254761447868649,0.45164909532864883,0.45819233296409484
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_severe,perspective_severe,147,1.0,0.20913729525071967,0.25760175437960064,0.034013605442176874,0.06802721088435375,0.17687074829931973,0.4922934393088022,0.5784198032220201,0.6143362243970235,1.0,0.2081169264511299,0.2528741335433552,0.041666666666666664,0.07142857142857142,0.16666666666666666,0.40801792087536,0.43441658783621256,0.44101625457642574
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,combined_severe,combined_severe,147,1.0,0.20699093123006715,0.25439065767159313,0.061224489795918366,0.07482993197278912,0.17687074829931973,0.4835277167956033,0.5183991095225015,0.5351360003153482,1.0,0.20632575314393434,0.2498508048362812,0.05952380952380952,0.07142857142857142,0.17063492063492064,0.40289065852713957,0.42662426386882385,0.43255766520424493
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,projective_pooled,perspective_moderate;perspective_severe;combined_severe,441,1.0,0.21221618919325702,0.2609969865471091,0.045351473922902494,0.06802721088435375,0.1655328798185941,0.4912673393885294,0.5880658920605982,0.6143362243970235,1.0,0.20980595363747506,0.2554514986099801,0.052248677248677246,0.07208994708994709,0.1693121693121693,0.44687338279542466,0.48073076506152984,0.48948099257454036
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,2604,1.0,0.11970663357841654,0.1964539428910847,0.1347926267281106,0.29531490015360984,0.4957757296466974,0.45828675627708426,0.7248909723758696,0.8943241834640503,1.0,0.1131341151530417,0.14074463200324758,0.1316885341653683,0.28045600484312194,0.500430344000134,0.281210298770937,0.3486581299034032,0.3909453564069488
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,clean,clean,434,1.0,0.11423137213646817,0.18980773749270868,0.14285714285714285,0.35253456221198154,0.5253456221198156,0.4419768616557121,0.6734630894660955,0.8775787949562073,1.0,0.10898353731221579,0.13079328383743416,0.13058812223717087,0.325312319815491,0.527570545823211,0.2271286571876569,0.2925756772996891,0.32047188119454817
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_moderate,blur_moderate,434,1.0,0.11409129946804197,0.19022284781971852,0.1382488479262673,0.35253456221198154,0.5207373271889401,0.4530264765024181,0.673081403374672,0.8927620053291321,1.0,0.10971516619641292,0.1318439666217515,0.12604266769171632,0.324644435902364,0.4801817643918764,0.22933221252337097,0.2963928569033606,0.3267920659685677
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_severe,blur_severe,434,1.0,0.12178731419728031,0.2029226503192382,0.12672811059907835,0.3271889400921659,0.5069124423963134,0.47272500395774764,0.7132866650819785,0.8741294145584106,1.0,0.1166442621881684,0.14016966260178687,0.11526523159715549,0.3014427081023276,0.4679169499026905,0.26172837358232254,0.30735273772092025,0.3209838102487001
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_moderate,perspective_moderate,434,1.0,0.10901210675161967,0.1860561173512209,0.1497695852534562,0.2672811059907834,0.5161290322580645,0.43499073386192305,0.7415792137384418,0.8764646649360657,1.0,0.10370683849029384,0.13116680071913026,0.1397078608495099,0.24780200457183052,0.5180443261624945,0.2614329984345219,0.3138290271667459,0.329874911159277
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_severe,perspective_severe,434,1.0,0.13062481066208623,0.20705078306698285,0.12903225806451613,0.2488479262672811,0.45622119815668205,0.46265235543251026,0.6838924002647407,0.8943241834640503,1.0,0.12047393486643068,0.14767603796691897,0.1645903958845347,0.2752407571736437,0.5077976830270924,0.2796177489707416,0.3149163526289571,0.32534598951989957
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,combined_severe,combined_severe,434,1.0,0.12849289825500293,0.20171438579072817,0.12211981566820276,0.22350230414746544,0.44930875576036866,0.44946769326925207,0.6883604627847683,0.8404140472412109,1.0,0.11928095186472856,0.14790123463921975,0.11393692673212263,0.20829380349307478,0.5010707946934387,0.2835021680321206,0.32741608796688637,0.3448284016414122
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,1302,1.0,0.1227099385562363,0.19847384295114961,0.1336405529953917,0.2465437788018433,0.4738863287250384,0.4565871244668961,0.7249013268947602,0.8943241834640503,1.0,0.11448724174048436,0.14344702544943333,0.13941172782205574,0.24377885507951633,0.5089709346276753,0.2848235742071812,0.3410838283124295,0.3718619778752327
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,4884,1.0,0.12206492389377778,0.19649295639781036,0.08538083538083538,0.1814086814086814,0.4527027027027027,0.4731082260608673,0.6869899141788485,0.9360417723655701,1.0,0.11824483285584578,0.1476667761311671,0.0864938978789868,0.18480952079789287,0.460775033329878,0.272389797033742,0.3883213115322591,0.4395527205109596
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,clean,clean,814,1.0,0.12869865827456445,0.21012429312172623,0.07862407862407862,0.19656019656019655,0.47297297297297297,0.5078895062208169,0.71520880818367,0.8970658183097839,1.0,0.12491421757797945,0.150606491829037,0.07860504178903631,0.19983880878203725,0.48056238289013303,0.25651346704393624,0.3300780296711921,0.36210637756437064
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_moderate,blur_moderate,814,1.0,0.1281937051558414,0.20908880295180562,0.085995085995086,0.1977886977886978,0.4705159705159705,0.506463599205016,0.7123378938436509,0.8972679376602173,1.0,0.12440767467800025,0.15068386283776278,0.08654145102503516,0.2007490742271864,0.4782896556174058,0.2543177746689692,0.33167546490716926,0.36495202624052764
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_severe,blur_severe,814,1.0,0.13355280173809728,0.21489390632767155,0.08353808353808354,0.18058968058968058,0.44717444717444715,0.5351466268301007,0.6736687219142914,0.9360417723655701,1.0,0.12953407998265185,0.1572800727145054,0.08349227721662741,0.18528160887600012,0.4560608649966696,0.26130969187684355,0.34832719183492655,0.3827950302958488
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_moderate,perspective_moderate,814,1.0,0.11686851423558679,0.19334913289691222,0.10073710073710074,0.1977886977886978,0.47297297297297297,0.48247396945953347,0.7145932412147522,0.8688269853591919,1.0,0.11290870809628344,0.14071967447936637,0.10040149620860975,0.19749727548633159,0.48494318059831387,0.247963190459162,0.33236203602474923,0.3603291510283947
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_severe,perspective_severe,814,1.0,0.11804619840719263,0.18480551880639748,0.08722358722358722,0.16461916461916462,0.42997542997543,0.42958993762731523,0.675123006105423,0.8672751784324646,1.0,0.1140098289945359,0.1411758031615949,0.09090777553499851,0.17184487499124984,0.43521906740951816,0.25677183752208943,0.33599308476847395,0.3724805023014545
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,combined_severe,combined_severe,814,1.0,0.10702966555138403,0.16146265033725626,0.07616707616707617,0.1511056511056511,0.4226044226044226,0.3637325366735451,0.5892926245927812,0.7329482436180115,1.0,0.10369448780562376,0.12979522995888154,0.07901534549961363,0.15364548242455217,0.42957504846722755,0.2361743714291602,0.32846555614140616,0.36212245663404463
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,2442,1.0,0.1139814593980545,0.18037660087274868,0.08804258804258805,0.17117117117117117,0.44185094185094187,0.4212269932031628,0.6726788580417645,0.8688269853591919,1.0,0.11020434163214769,0.13875122005261004,0.09010820574774063,0.17432921096737786,0.44991243215835325,0.2610519186863302,0.37614223936694857,0.40068419488668444
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,882,1.0,0.2451441657286382,0.2670897138148028,0.011337868480725623,0.017006802721088437,0.04421768707482993,0.41131577471892034,0.46743815914789827,0.5352038025856019,1.0,0.24631797993624652,0.2665032431462875,0.011574074074074073,0.016534391534391533,0.04563492063492063,0.39055940445453396,0.418845975302893,0.4293823088918413
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,clean,clean,147,1.0,0.24666195157704168,0.26736565159224496,0.006802721088435374,0.006802721088435374,0.061224489795918366,0.40467618902524294,0.4412263995011646,0.4602635264396667,1.0,0.24518434928365485,0.2639385216035659,0.005952380952380952,0.005952380952380952,0.05952380952380952,0.35765460657032705,0.3705768733995301,0.37380744010683087
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_moderate,blur_moderate,147,1.0,0.2508153662173386,0.26841626634379967,0.0,0.006802721088435374,0.027210884353741496,0.3903464464346566,0.44106981356938674,0.45408949851989744,1.0,0.250599610304864,0.2658482801422244,0.0,0.005952380952380952,0.023809523809523808,0.3517522861985933,0.36394752526945534,0.3669963350371709
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_severe,blur_severe,147,1.0,0.2576666480532579,0.27610834350616587,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.42440412243207287,0.47605092207590727,0.4912372549374898,1.0,0.2574398978015102,0.2746906286237498,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.36702057178909814,0.37988740368286766,0.38310411165631003
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_moderate,perspective_moderate,147,1.0,0.2297118441047582,0.25519361579438077,0.013605442176870748,0.013605442176870748,0.05442176870748299,0.4113008435567219,0.46609909375508624,0.4992578188578287,1.0,0.2310790502961981,0.2522904712912208,0.011904761904761904,0.011904761904761904,0.06349206349206349,0.3565071004449375,0.3740100164245045,0.3783857454193963
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_severe,perspective_severe,147,1.0,0.23605594490931417,0.25705452182684796,0.006802721088435374,0.013605442176870748,0.034013605442176874,0.4025197589397429,0.44874095948537185,0.5027372558911641,1.0,0.23929169978256576,0.2575205374656192,0.005952380952380952,0.011904761904761904,0.02976190476190476,0.3546360670697121,0.36703882058707493,0.3701395089664156
