method,seed,preprocessing,cohort,cohort_name,cohort_images,group_unit,scope,conditions,groups,rows,pooled_coverage,pooled_nmae,pooled_rmse,pooled_acc_at_1_percent,pooled_acc_at_2_percent,pooled_acc_at_5_percent,pooled_p95_absolute_error,pooled_p99_absolute_error,pooled_maximum_absolute_error,group_macro_coverage,group_macro_nmae,group_macro_rmse,group_macro_acc_at_1_percent,group_macro_acc_at_2_percent,group_macro_acc_at_5_percent,group_macro_p95_absolute_error,group_macro_p99_absolute_error,group_macro_maximum_absolute_error
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.12424066845327437,0.1862535226863052,0.08888888888888889,0.16559139784946236,0.4050179211469534,0.4222014158964157,0.6060516238212579,0.8404140472412109,1.0,0.14843886620475213,0.18210932849559525,0.07853102123164657,0.13200272090220896,0.34012717392895603,0.31351375203858584,0.367884569840561,0.3869090869235687
SARN-v2 + EfficientNet-B0,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.12704860293536321,0.19600618146330276,0.0977299880525687,0.18375149342891278,0.422700119474313,0.4469090708096821,0.6704646825790396,0.8943241834640503,1.0,0.15133406765721652,0.18687352215010672,0.08524837198499323,0.1477315483482909,0.34908623999282784,0.3411238217059522,0.41096371086668887,0.43044743266204993
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.13645301588441344,0.20871390570763562,0.07335722819593787,0.16451612903225807,0.41302270011947434,0.49936336994171127,0.6592904984951016,0.8983989357948303,1.0,0.17102487501124772,0.1960454135327311,0.052783325106538825,0.11614452704028567,0.2896528225185959,0.31673442875105784,0.3857800155994392,0.419641140507964
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.13565158250047385,0.2133251985216658,0.08028673835125448,0.17491039426523297,0.43727598566308246,0.5256911158561706,0.6900242483615874,0.8116689920425415,1.0,0.17030724362959887,0.19250707185913507,0.0551022471863259,0.11731852664897237,0.3041473779693584,0.28772021464227865,0.3277046252827919,0.3443525247810743
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.13558108669160693,0.21292300435679862,0.07741935483870968,0.17275985663082438,0.432258064516129,0.5209998130798339,0.6725617480278002,0.8116785883903503,1.0,0.17221977595316837,0.1929715795893692,0.05117263351834013,0.11577429548742524,0.2889651187069993,0.28501592847521484,0.3250970193349035,0.3418645116677269
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.14068792170511743,0.21716141803293282,0.07025089605734768,0.15412186379928317,0.42007168458781363,0.5178940296173096,0.6854977583885189,0.8444901704788208,1.0,0.17775533062758672,0.19952479085154587,0.052636963761740145,0.10878587397100165,0.27944754794849824,0.2953003160056682,0.33798233944261874,0.3554202613196312
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.128564306549468,0.19900177682970957,0.06451612903225806,0.16487455197132617,0.425089605734767,0.48818099796771985,0.6405915522575377,0.8983989357948303,1.0,0.16074283622287183,0.1846569830836788,0.046241536737958916,0.11316611310894246,0.31048574820561836,0.2880083796010472,0.33520147876944295,0.35222897224720473
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.1394226449562328,0.2072361364807878,0.06738351254480286,0.14982078853046596,0.37706093189964157,0.48233873248100245,0.6289824450016019,0.8541695475578308,1.0,0.17060505127378878,0.1944519184776356,0.04750345727734447,0.10242926840615503,0.26474715546230826,0.3015342566144581,0.3458738823011822,0.3632784313150705
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.13881055290358166,0.20203345163324327,0.08028673835125448,0.17060931899641577,0.3863799283154122,0.4403554695844649,0.610426173210144,0.7705249190330505,1.0,0.17451901236047174,0.201480164333826,0.0640431121575234,0.1393930846192173,0.29012398681879303,0.31274390692245685,0.3599135287457647,0.3776481609634864
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.1355991681364275,0.20278563313978243,0.07072879330943847,0.16176821983273595,0.3961768219832736,0.4677297536532082,0.6238594508171081,0.8983989357948303,1.0,0.16862229995237746,0.19476110482247838,0.052596035390942264,0.11832948871143827,0.28845229682890655,0.3174578267751404,0.3831449136600433,0.4064372672327818
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.19246044237131082,0.2568752162180049,0.05173237753882915,0.11780167264038231,0.26905615292712065,0.5201763957738874,0.6063750958442687,0.8422428369522095,1.0,0.1847185248316475,0.22334847169742827,0.050318169462124,0.10161732929477327,0.2379381565040147,0.3967434721677349,0.4501996423535622,0.4772178882589707
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.1502102016494951,0.2200381540439646,0.07240143369175628,0.16845878136200718,0.3634408602150538,0.4906460285186768,0.6131966900825492,0.7374653220176697,1.0,0.1575028015728989,0.1848612750650799,0.061974007904240465,0.13636236106837496,0.30586527106081457,0.2901695965417398,0.3288931712234459,0.3451637441889407
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.14698360516966466,0.21688654277112696,0.06666666666666667,0.17419354838709677,0.3756272401433692,0.4852176398038864,0.5982515037059782,0.737956702709198,1.0,0.1538572478724043,0.18111002442424737,0.06048712269642502,0.132050603704292,0.3113082292654007,0.2886360903530739,0.32621861454513973,0.34264176182687667
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.13797863030471175,0.20615718588285825,0.07168458781362007,0.18351254480286738,0.414336917562724,0.46988667547702784,0.5849090552330017,0.7288560271263123,1.0,0.14727045320874113,0.17514684905084105,0.07373106544618171,0.1573723059681441,0.33807493150534373,0.28108722492154115,0.32614591769055,0.3446135121249618
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.18994988629951665,0.25105751384698854,0.04946236559139785,0.0910394265232975,0.24874551971326164,0.5069982349872589,0.59964986205101,0.7756600379943848,1.0,0.19120277791132356,0.2192862579681818,0.04880162674674934,0.09058980410658829,0.22997934615975196,0.3340464516294881,0.38056897575813226,0.39688734339979975
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.2634149153020504,0.3115139414768337,0.024372759856630826,0.04086021505376344,0.10681003584229391,0.5466561675071716,0.6196432614326475,0.8023186922073364,1.0,0.2295401579310069,0.25550773490483497,0.02221190517189149,0.036944227872750444,0.11738337026601259,0.38957311548858115,0.4178754098701324,0.42795457388346014
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.2662254155024263,0.312859556810066,0.025806451612903226,0.04874551971326165,0.1053763440860215,0.5367015242576599,0.60086466550827,0.8422428369522095,1.0,0.22893771049351017,0.2554532095168641,0.034703288807255976,0.056384673048489736,0.12501779076676478,0.3871483884377357,0.4160233938757425,0.42555578717054465
Raw MobileNetV3-Large,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.23986340570133113,0.29323023564021833,0.033213859020310633,0.060215053763440864,0.15364396654719234,0.5327127575874328,0.6071682262420655,0.8422428369522095,1.0,0.2165602154452802,0.24838646039401852,0.035238940241965604,0.06130623500927616,0.15746016906417643,0.4049734395588819,0.4464566880319362,0.4641248925909017
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.21372665798124987,0.2773581855589006,0.03727598566308244,0.08518518518518518,0.21804062126642773,0.5285852074623107,0.6842249727249142,0.8823993802070618,1.0,0.19756836018119556,0.2330815928745588,0.036973015521237135,0.07455921190958811,0.1872931524365972,0.40571564145768296,0.4677161538466735,0.49726185892560537
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.16897450609415093,0.24569129164955228,0.044444444444444446,0.11756272401433691,0.3247311827956989,0.5359187364578246,0.7341927111148833,0.8771710991859436,1.0,0.1781901147224309,0.2009702456889955,0.037164240797961726,0.09279386159516119,0.24507656978237513,0.2987648134840604,0.3420824277704495,0.3580047069852933
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.16895196695200468,0.2452706077166287,0.04516129032258064,0.11684587813620072,0.31899641577060933,0.5335740268230438,0.7267610573768611,0.8823993802070618,1.0,0.18061402219784212,0.202740091090531,0.0318086951807882,0.08443743613887253,0.23475498591782473,0.3007674336341138,0.3404318557029313,0.35576861078827043
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.16797541608873448,0.24142392067955754,0.053763440860215055,0.11541218637992831,0.30752688172043013,0.5281501412391663,0.6754311239719385,0.8161771893501282,1.0,0.18146880273636332,0.202017240233981,0.03814232108520754,0.07865111879304766,0.21958975708980522,0.2977445430453484,0.3355810310620394,0.3505316548421979
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.20332684619049302,0.2519443165809139,0.044444444444444446,0.08960573476702509,0.16415770609318997,0.47626911401748656,0.5432245540618896,0.7556530237197876,1.0,0.183118006911218,0.20080944834280215,0.04140717923207663,0.0741188056509534,0.14316895163601467,0.29933462624796303,0.329431756053139,0.3407554370203079
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.27948913772302714,0.3249305503260709,0.017921146953405017,0.03512544802867384,0.1039426523297491,0.5389185914993285,0.6500790643692013,0.7681713104248047,1.0,0.22411605816863261,0.24820488865974075,0.04201845616004303,0.06355249192971492,0.14524460122231878,0.36722920082287913,0.3990576491360099,0.4087638466778474
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.29364207483908894,0.3371975476009979,0.017921146953405017,0.03655913978494624,0.08888888888888889,0.5500300474166869,0.6430517172813415,0.7579135298728943,1.0,0.23790315635068654,0.2630360922698877,0.03129720067134568,0.05380155734977897,0.1359240489712446,0.38299195856429064,0.4142399216704338,0.4230174442514395
Raw MobileNetV3-Large,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.2588193529175364,0.3070059648175989,0.026762246117084828,0.053763440860215055,0.11899641577060932,0.5256335139274597,0.6331408095359802,0.7681713104248047,1.0,0.21504574047684571,0.24203089674446837,0.038240945354488444,0.06382428497681575,0.14144586727652603,0.3773540363191793,0.4259961127533056,0.4439273902536967
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.1565209722138342,0.21773660372882764,0.05997610513739546,0.14157706093189965,0.32508960573476703,0.4697152075171468,0.5729514127969739,0.7420178055763245,1.0,0.1498907814325325,0.18650116623763235,0.05985046926371307,0.13061230152007527,0.29955494609299615,0.34724323254621176,0.4122365344130076,0.43902691911734065
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.11414603394064272,0.18135399241964273,0.08745519713261649,0.21577060931899641,0.4659498207885305,0.4258743494749069,0.6350272154808037,0.7420178055763245,1.0,0.12957721015873266,0.15399434117255592,0.0724865706568853,0.18288607439789542,0.37211814426859274,0.24298645216949663,0.28450226383609833,0.3031256865700468
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.11383349507465833,0.17934641735213852,0.08387096774193549,0.207168458781362,0.46236559139784944,0.4353837549686431,0.607073614597319,0.7328136563301086,1.0,0.12871036416895137,0.15343844948630736,0.08342271138953766,0.1739756856268946,0.3804331608345391,0.24257110295880774,0.2844258870937847,0.30308942895478164
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.11220027539337203,0.17225910832099062,0.07885304659498207,0.2014336917562724,0.43799283154121865,0.4132859975099562,0.559174576997757,0.685016930103302,1.0,0.1239034862711572,0.14787580472821601,0.07903385353035912,0.1832545451533492,0.3735458383366726,0.23536945004498536,0.27618718121477753,0.29426754979177927
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.14236659480410238,0.19301670325448786,0.05878136200716846,0.11541218637992831,0.3068100358422939,0.41955555677413936,0.5128239858150481,0.6607896089553833,1.0,0.13429030079915255,0.15812710816581427,0.06277199999343455,0.10893724263113772,0.3118996994430259,0.25194715580438765,0.2872441733124699,0.3027165742027454
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.22598368462050689,0.27471970901215914,0.021505376344086023,0.04874551971326165,0.13906810035842293,0.5029260170459747,0.5694984352588652,0.6835709810256958,1.0,0.19116379093563557,0.21872586908026387,0.021610056624657276,0.05501079955857394,0.1771373617876038,0.34552332825867027,0.38224057521155247,0.39228837932531646
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.23059574944972278,0.2774912556858264,0.02939068100358423,0.06093189964157706,0.13835125448028673,0.4933067458868027,0.5658736097812652,0.6674495935440063,1.0,0.1916995362615657,0.2196245695096869,0.03977762338740451,0.07960946175260077,0.18219547188754281,0.3450289334610869,0.384316803282186,0.39448008248744865
Raw MobileNetV3-Large,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.199648676291444,0.2514807900132421,0.03655913978494624,0.07502986857825568,0.19474313022700118,0.4808379364013671,0.5595864844322205,0.6835709810256958,1.0,0.17238454266545128,0.20344644702036477,0.041386560001832114,0.08118583464743748,0.2237441777060575,0.3478132931964519,0.40105075172858357,0.41680199916851823
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.15079838921335373,0.21894258931747385,0.06738351254480286,0.15663082437275985,0.3632019115890084,0.48870412111282346,0.6014156895875928,0.7485609650611877,1.0,0.1574438829201855,0.18826837500733037,0.0660252826157672,0.13094520023631626,0.30278661452611516,0.3214438606736799,0.3990221192306204,0.4281244650941628
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.1502102016494951,0.2200381540439646,0.07240143369175628,0.16845878136200718,0.3634408602150538,0.4906460285186768,0.6131966900825492,0.7374653220176697,1.0,0.1575028015728989,0.1848612750650799,0.061974007904240465,0.13636236106837496,0.30586527106081457,0.2901695965417398,0.3288931712234459,0.3451637441889407
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.14698360516966466,0.21688654277112696,0.06666666666666667,0.17419354838709677,0.3756272401433692,0.4852176398038864,0.5982515037059782,0.737956702709198,1.0,0.1538572478724043,0.18111002442424737,0.06048712269642502,0.132050603704292,0.3113082292654007,0.2886360903530739,0.32621861454513973,0.34264176182687667
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.13797863030471175,0.20615718588285825,0.07168458781362007,0.18351254480286738,0.414336917562724,0.46988667547702784,0.5849090552330017,0.7288560271263123,1.0,0.14727045320874113,0.17514684905084105,0.07373106544618171,0.1573723059681441,0.33807493150534373,0.28108722492154115,0.32614591769055,0.3446135121249618
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.14792052762289148,0.21560356160463792,0.06953405017921147,0.14982078853046596,0.3835125448028674,0.4860329568386077,0.5714180707931507,0.7485609650611877,1.0,0.1565069469501611,0.18438800819836917,0.06326636448308552,0.12076193285942839,0.3175295687845691,0.2931329038030874,0.3402898766689241,0.35660069678036066
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.16250440438917282,0.23053846090948446,0.07168458781362007,0.13835125448028673,0.32903225806451614,0.49855299592018115,0.5926972174644468,0.7194265723228455,1.0,0.16519902963831315,0.19635105484785537,0.0828427233989951,0.12976810947026707,0.2881263275011738,0.32303246635349037,0.3725648341467575,0.3877265921808206
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.1591929661441866,0.22366251318827338,0.052329749103942655,0.12544802867383512,0.3132616487455197,0.4887635439634323,0.6181612973213195,0.7308687567710876,1.0,0.16432681827859444,0.19477810590642516,0.053850411765675364,0.10935588834739102,0.25581535903938907,0.3173283248465604,0.36815712212159846,0.38210255941519367
SARN-v2 + MobileNetV3-Large,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.15653929938541697,0.22335158945842415,0.06451612903225806,0.13787335722819594,0.3419354838709677,0.49200202822685224,0.6024822092056273,0.7485609650611877,1.0,0.1620109316223562,0.19297695093325412,0.06665316654925199,0.11996197689236217,0.28715708510837734,0.33188503446836876,0.39377716788921596,0.41509727758474835
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.17429611447042753,0.24125703882457789,0.04778972520908005,0.1063321385902031,0.2731182795698925,0.5120473444461822,0.6751783508062357,0.9524892568588257,1.0,0.17937227402613834,0.20368362222336994,0.03772566637648717,0.08007389479589049,0.20501425638712278,0.32776911709149104,0.4010975817601039,0.4375209151277175
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.16897450609415093,0.24569129164955228,0.044444444444444446,0.11756272401433691,0.3247311827956989,0.5359187364578246,0.7341927111148833,0.8771710991859436,1.0,0.1781901147224309,0.2009702456889955,0.037164240797961726,0.09279386159516119,0.24507656978237513,0.2987648134840604,0.3420824277704495,0.3580047069852933
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.16895196695200468,0.2452706077166287,0.04516129032258064,0.11684587813620072,0.31899641577060933,0.5335740268230438,0.7267610573768611,0.8823993802070618,1.0,0.18061402219784212,0.202740091090531,0.0318086951807882,0.08443743613887253,0.23475498591782473,0.3007674336341138,0.3404318557029313,0.35576861078827043
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.16797541608873448,0.24142392067955754,0.053763440860215055,0.11541218637992831,0.30752688172043013,0.5281501412391663,0.6754311239719385,0.8161771893501282,1.0,0.18146880273636332,0.202017240233981,0.03814232108520754,0.07865111879304766,0.21958975708980522,0.2977445430453484,0.3355810310620394,0.3505316548421979
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.16381261059421792,0.2253954530967692,0.05806451612903226,0.11684587813620072,0.2731182795698925,0.49409462213516225,0.562282395362854,0.8315430283546448,1.0,0.16939017081658453,0.18999306302481903,0.04984110546696046,0.09016608544915396,0.2048193304503943,0.2839416540880998,0.32603893959812624,0.3453563310416081
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.18638532035889877,0.2452400295421933,0.044444444444444446,0.09247311827956989,0.21505376344086022,0.5020569860935211,0.587057735919952,0.9524892568588257,1.0,0.18234909425703008,0.20357028722415113,0.03697124618807245,0.06812922314803299,0.16426883162524092,0.31109258384458144,0.3546053857939938,0.37273115362609044
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.18967686673455839,0.24387820535970525,0.04086021505376344,0.07885304659498207,0.1992831541218638,0.48843537569046025,0.5499112784862517,0.867261528968811,1.0,0.18422143942657906,0.2052162625949934,0.03242638953993263,0.06626564365107457,0.16157606345709652,0.3087119207256975,0.3524568811203214,0.37209031378917207
SARN-v2 + MobileNetV3-Large,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.1799582658958917,0.2383431429794896,0.04778972520908005,0.0960573476702509,0.22915173237753883,0.49352771043777455,0.5665857148170468,0.9524892568588257,1.0,0.17865356816673122,0.20078273047509415,0.03974624706498852,0.0748536507494205,0.17688807517757726,0.3174140445727759,0.38072996192130903,0.40283594392736755
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.11991420580788391,0.1813468570841754,0.07873357228195937,0.1817204301075269,0.4222222222222222,0.4261872828006742,0.583173062801361,0.7420178055763245,1.0,0.1278327030115171,0.15546963972867725,0.06929147688598511,0.15390677895653282,0.3524603979344131,0.272087197962814,0.3431714500420369,0.36903298860711925
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.11414603394064272,0.18135399241964273,0.08745519713261649,0.21577060931899641,0.4659498207885305,0.4258743494749069,0.6350272154808037,0.7420178055763245,1.0,0.12957721015873266,0.15399434117255592,0.0724865706568853,0.18288607439789542,0.37211814426859274,0.24298645216949663,0.28450226383609833,0.3031256865700468
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.11383349507465833,0.17934641735213852,0.08387096774193549,0.207168458781362,0.46236559139784944,0.4353837549686431,0.607073614597319,0.7328136563301086,1.0,0.12871036416895137,0.15343844948630736,0.08342271138953766,0.1739756856268946,0.3804331608345391,0.24257110295880774,0.2844258870937847,0.30308942895478164
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.11220027539337203,0.17225910832099062,0.07885304659498207,0.2014336917562724,0.43799283154121865,0.4132859975099562,0.559174576997757,0.685016930103302,1.0,0.1239034862711572,0.14787580472821601,0.07903385353035912,0.1832545451533492,0.3735458383366726,0.23536945004498536,0.27618718121477753,0.29426754979177927
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.11693862772689179,0.17431398686400665,0.07311827956989247,0.1770609318996416,0.43799283154121865,0.4077599763870238,0.5602325379848481,0.6915437579154968,1.0,0.12588363450771436,0.14935262177270062,0.055263916801356824,0.13813675998936364,0.35116287516685196,0.24210657109074674,0.2808187840955246,0.29527054409071424
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.1338505816676359,0.19497714870893781,0.07670250896057347,0.15197132616487455,0.3763440860215054,0.45690419077873223,0.5754201507568358,0.6901242733001709,1.0,0.13182980558981766,0.15838430684992874,0.0643969594083332,0.13573742990725812,0.32290363560146396,0.2642696433648276,0.3022072812793537,0.31635365007072686
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.12851622104410265,0.18490817323099504,0.07240143369175628,0.13691756272401434,0.35268817204301073,0.42534922659397123,0.5718459784984584,0.6774973273277283,1.0,0.12709171737272945,0.15170445956539333,0.06114484952943861,0.10945017866443575,0.3145987333983582,0.25463737029869776,0.29533479120231587,0.3104468167024927
SARN-v2 + MobileNetV3-Large,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.12643514347954343,0.18492564907976394,0.07407407407407407,0.15531660692951016,0.38900836320191157,0.4292561054229735,0.5699017691612243,0.6915437579154968,1.0,0.12826838582342048,0.15460838730736384,0.060268575246376216,0.1277747895203525,0.32955508138889134,0.2699667862102293,0.32575474909863217,0.34409317394154953
