family,method,dataset,scope,seeds,nmae_pct_fs_mean,nmae_pct_fs_sample_sd,acc_at_2_pct_mean,acc_at_2_pct_sample_sd,acc_at_5_pct_mean,acc_at_5_pct_sample_sd,coverage_pct_mean,coverage_pct_sample_sd,failures_mean,failures_sample_sd
main,resnet18,syncg,combined_severe,3,5.826984329818242,0.1757274665417607,30.46666666666667,1.1446433214470513,60.76666666666667,0.6345930454498645,100.0,0.0,0.0,0.0
main,resnet18,syncg,perspective_pair,3,3.621750082593456,0.08364650392393264,53.525,0.35729014819890886,78.96666666666667,0.4062660253249505,100.0,0.0,0.0,0.0
main,resnet18,syncg,projective_three,3,4.356828165001718,0.11014417913305513,45.838888888888896,0.15122952876462653,72.89999999999999,0.3826987501068269,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,all_conditions,3,1.659496387984105,0.0626782890086807,76.14166666666667,1.4586130684089338,93.95555555555556,0.5912312560649616,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,clean,3,0.6176217156104666,0.02782551167676368,96.28333333333335,0.4389855730355308,99.47500000000001,0.02499999999999858,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,blur_moderate,3,0.6171220319525542,0.032425449788562835,96.26666666666667,0.41558192132639077,99.41666666666667,0.06291528696058883,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,blur_severe,3,0.637514297257325,0.031368095794036134,96.04166666666667,0.3625718319634487,99.38333333333333,0.10103629710818286,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,perspective_moderate,3,1.44478799829397,0.02816429080907818,78.89166666666667,1.725241528984656,98.03333333333335,0.29615592739861174,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,perspective_severe,3,3.212432652609549,0.1795589480239078,45.324999999999996,4.738736645984877,84.61666666666666,1.9276496915501335,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,combined_severe,3,3.4274996321807656,0.1670836984188818,44.041666666666664,3.713601127387452,82.80833333333334,1.8695476279927492,100.0,0.0,0.0,0.0
